user_id,age,employment_type,monthly_income,monthly_expenses,monthly_savings,education_loan,personal_loan,home_loan,vehicle_loan,credit_card_due,total_loans,investment_stocks,investment_crypto,investment_commodities,investment_bonds,credit_score,emergency_fund_months,debt_to_income_ratio,financial_health_score,risk_category
U502008,36,Business,142712,97909,30274,710046,521742,5528732,61833,57274,6822353,208370,156506,125912,360370,590,11,3.98,55.0,Medium
U502009,23,Student,7118,4836,2282,47115,9089,0,0,769,56204,173,69,46,245,350,0,0.66,26.0,High
U502010,20,Student,19494,11250,8244,67442,15338,0,0,2476,82780,285,724,359,6251,817,11,0.35,67.0,Medium
U502011,47,Self-Employed,174733,118088,18770,87479,165478,948578,2084514,21177,3286049,191325,52105,59014,606162,775,5,1.57,48.0,Medium
U502012,31,Salaried,30607,18046,3645,123413,162415,86483,35396,6098,407707,55901,7972,37078,233325,823,9,1.11,62.0,Medium
U502013,43,Self-Employed,191658,139769,27663,551949,1064363,4442952,3014242,33233,9073506,724484,139328,473365,1096252,551,0,3.95,38.0,High
U502014,49,Business,22174,14652,2364,61384,107689,684438,83561,8254,937072,41846,33618,24254,206787,349,0,3.52,30.0,High
U502015,43,Salaried,99119,66423,30925,102303,891285,1689659,42930,31141,2726177,32578,90415,88875,339556,578,0,2.29,39.0,High
U502016,46,Salaried,242638,159778,82934,410409,38219,3038349,1899150,35092,5386127,409105,248962,239986,391326,488,2,1.85,40.0,Medium
U502017,21,Student,16965,9205,7760,32616,36051,0,0,2108,68667,9582,5038,4361,37560,550,6,0.34,51.0,Medium
U502018,26,Student,17261,13869,3392,45686,13728,0,0,2904,59414,34,899,1324,24559,589,9,0.29,47.0,Medium
U502019,53,Salaried,106047,77829,33309,529420,424602,4936281,1539983,20537,7430286,336191,103343,51574,372790,833,1,5.84,54.0,Medium
U502020,20,Student,14814,11266,3548,32113,32685,0,0,2865,64798,18650,1020,4596,26971,827,8,0.36,59.0,Medium
U502021,31,Salaried,225600,128350,65910,116081,1526341,5644941,2187949,85356,9475312,99779,116676,129650,1033700,604,3,3.5,45.0,Medium
U502022,59,Salaried,148936,73039,30632,570891,601638,1358996,519519,48409,3051044,155358,16579,43259,485510,834,9,1.71,60.0,Medium
U502023,26,Self-Employed,75151,50060,12700,193172,141986,1534924,1103079,10264,2973161,17258,19066,42565,146676,600,0,3.3,33.0,High
U502024,56,Business,144987,104067,47136,7796,419579,3100283,1052219,35499,4579877,140304,181552,294670,858004,374,11,2.63,54.0,Medium
U502025,52,Salaried,51621,29861,12459,180280,284221,277243,770012,9486,1511756,39550,99250,19252,368083,320,8,2.44,43.0,Medium
U502026,23,Self-Employed,69563,33916,10442,397057,521945,2057315,436275,29710,3412592,292672,97906,83909,265209,570,8,4.09,51.0,Medium
U502027,58,Self-Employed,127302,67066,39725,358081,678901,4912053,393413,5803,6342448,200812,86764,17620,777792,634,7,4.15,56.0,Medium
U502028,38,Business,154081,112704,50977,60297,1454362,2401036,2428425,65738,6344120,35362,189302,152783,1583634,427,6,3.43,50.0,Medium
U502029,48,Self-Employed,238174,119640,37063,635375,418851,8798712,1379094,104520,11232032,77769,104648,44918,540152,325,4,3.93,28.0,High
U502030,52,Self-Employed,57973,29377,6678,107400,129526,1113021,575562,7798,1925509,254234,68304,107089,344320,599,9,2.77,55.0,Medium
U502031,23,Student,13292,10759,2533,65568,17415,0,0,332,82983,375,115,14,3183,519,1,0.52,30.0,High
U502032,28,Student,14285,10706,3579,71615,15180,0,0,281,86795,1362,440,1207,3363,748,1,0.51,42.0,Medium
U502033,29,Student,11058,8997,2061,60847,24412,0,0,680,85259,5338,723,3014,7726,674,5,0.64,44.0,Medium
U502034,24,Student,16831,9254,7577,59657,27444,0,0,1857,87101,1089,24,1357,5463,662,11,0.43,62.0,Medium
U502035,45,Business,102498,53607,12421,191519,801481,2747880,1775531,9871,5516411,45911,47230,42024,290479,503,1,4.48,30.0,High
U502036,40,Self-Employed,177052,89024,32794,977798,689089,7849616,324278,21398,9840781,138963,34907,33560,270715,745,2,4.63,43.0,Medium
U502037,25,Business,205810,147549,25460,870403,876323,4045936,1086412,66860,6879074,385783,115745,130326,588152,692,4,2.79,44.0,Medium
U502038,41,Salaried,189044,136057,47447,637427,873094,1677627,199925,2797,3388073,72780,61622,113147,445817,497,10,1.49,49.0,Medium
U502039,33,Self-Employed,80761,38607,10350,95688,111635,891772,259423,38100,1358518,25278,63883,10063,258155,643,2,1.4,38.0,High
U502040,25,Salaried,202783,146830,52387,1011842,311111,7069233,3603723,88905,11995909,66221,207726,127813,1775669,584,8,4.93,55.0,Medium
U502041,59,Salaried,147115,61232,35279,402248,1371731,3909701,691838,34164,6375518,155400,3945,63640,170501,306,4,3.61,30.0,High
U502042,27,Self-Employed,150624,70930,29545,750991,639045,4538082,552624,65285,6480742,273039,336089,79744,1318886,389,1,3.59,36.0,High
U502043,49,Salaried,112012,49363,25671,428470,667508,1040428,1323527,12288,3459933,284086,110194,40144,504871,515,9,2.57,51.0,Medium
U502044,24,Student,5224,3645,1579,28927,8258,0,0,644,37185,2709,1823,113,10213,575,11,0.59,55.0,Medium
U502045,41,Business,77267,54425,15669,37793,385552,1431328,1263186,21175,3117859,236962,49297,7777,438247,348,5,3.36,38.0,High
U502046,30,Student,7560,4334,3226,2517,306,0,0,640,2823,6075,2703,917,6102,432,9,0.03,49.0,Medium
U502047,20,Student,9966,6803,3163,10599,22091,0,0,508,32690,1291,139,50,6416,724,8,0.27,55.0,Medium
U502048,39,Salaried,77344,33828,17516,146792,362531,601806,1351337,9808,2462466,305187,134170,91055,392236,402,5,2.65,43.0,Medium
U502049,30,Salaried,187913,109703,43172,1053159,1514117,4577639,2101497,49815,9246412,301833,151327,103840,827309,667,9,4.1,57.0,Medium
U502050,27,Salaried,108689,62952,19924,210048,561434,4799080,1087350,9526,6657912,195072,111455,140286,818174,547,7,5.1,50.0,Medium
U502051,23,Salaried,138371,72437,42554,50398,167637,3081491,1179031,19636,4478557,333108,324683,137475,996661,774,9,2.7,68.0,Medium
U502052,34,Business,231866,110005,37279,1206332,1465226,10016404,681285,35505,13369247,637068,495861,375266,1446971,613,3,4.8,46.0,Medium
U502053,35,Salaried,151833,112395,41025,560130,401621,2510261,331894,35835,3803906,466208,69645,235116,704370,335,10,2.09,48.0,Medium
U502054,33,Business,208130,146571,34765,460962,1940305,6811446,531482,38030,9744195,3244,199900,350008,1650643,675,3,3.9,47.0,Medium
U502055,24,Student,11765,7848,3917,72079,113,0,0,473,72192,8504,1757,4600,14451,681,4,0.51,48.0,Medium
U502056,28,Student,7518,5132,2386,30266,9693,0,0,1408,39959,833,1073,1129,3592,721,5,0.44,50.0,Medium
U502057,28,Self-Employed,161271,97309,27479,923863,801009,598720,1812823,39351,4136415,368289,37438,365591,1099249,797,1,2.14,50.0,Medium
U502058,23,Student,10022,7163,2859,6283,16925,0,0,846,23208,956,2552,2227,14034,770,1,0.19,45.0,Medium
U502059,27,Self-Employed,200499,149445,58707,144500,772975,673970,3523104,55540,5114549,493525,342700,51238,1187629,447,4,2.13,44.0,Medium
U502060,54,Salaried,36646,20437,7681,50851,140958,839380,314971,16996,1346160,162901,12798,91169,212471,728,3,3.06,53.0,Medium
U502061,50,Salaried,126375,53796,29066,205379,953650,846211,2085254,2300,4090494,228801,85635,57779,496206,340,3,2.7,33.0,High
U502062,23,Self-Employed,203126,144243,38133,850700,1447674,755652,2315597,15390,5369623,56912,151883,61998,583276,555,10,2.2,50.0,Medium
U502063,47,Self-Employed,141249,102855,26585,630013,1234517,3910404,303259,41016,6078193,639667,123475,343775,888076,304,1,3.59,33.0,High
U502064,19,Student,10970,5753,5217,66565,24314,0,0,1192,90879,2781,115,1525,3893,444,7,0.69,47.0,Medium
U502065,41,Salaried,203328,82412,35453,541463,1483781,3123980,3386392,97441,8535616,285039,116354,357859,1255592,595,4,3.5,46.0,Medium
U502066,25,Self-Employed,160734,92411,33502,487975,1360975,6419093,730176,53250,8998219,425194,158448,85044,617937,725,9,4.67,59.0,Medium
U502067,36,Self-Employed,85699,48027,21938,141536,217177,653332,734371,33378,1746416,272112,29259,128531,475897,460,6,1.7,47.0,Medium
U502068,27,Business,222980,139222,42166,561390,1379855,4419016,4003214,12399,10363475,542865,46564,31941,1911102,319,0,3.87,29.0,High
U502069,41,Salaried,139255,79874,27107,36446,1034031,1902407,2087400,67749,5060284,455601,71137,65801,560346,471,7,3.03,45.0,Medium
U502070,55,Business,139397,78184,22979,797623,1336141,6339881,1414974,58895,9888619,2151,145818,70819,1631816,408,3,5.91,39.0,High
U502071,29,Student,19258,11133,8125,76229,40497,0,0,1017,116726,12488,3819,10796,39999,437,10,0.51,52.0,Medium
U502072,33,Salaried,206367,130325,21481,862823,851761,334336,3082122,27429,5131042,319854,173281,175234,951332,331,2,2.07,27.0,High
U502073,30,Salaried,189744,91147,49543,88661,480513,5072781,137708,91608,5779663,310016,113426,213035,970601,728,2,2.54,50.0,Medium
U502074,28,Salaried,88396,36480,23596,334015,727740,1575571,344522,20013,2981848,71590,2236,32071,108229,726,3,2.81,46.0,Medium
U502075,23,Student,11949,9186,2763,51170,22981,0,0,282,74151,3546,3807,3142,14604,326,10,0.52,40.0,Medium
U502076,41,Self-Employed,26424,16179,7742,153121,23947,1245577,278042,8985,1700687,33042,40742,15423,196064,356,4,5.36,41.0,Medium
U502077,40,Self-Employed,149090,84381,33416,179385,1115594,258843,1776478,23256,3330300,566829,12715,260373,1138469,490,9,1.86,54.0,Medium
U502078,29,Student,9551,5344,4207,6867,22137,0,0,1695,29004,1675,1556,680,8934,818,1,0.25,52.0,Medium
U502079,53,Salaried,46473,30860,11874,8829,172098,1518578,256591,13904,1956096,12872,18679,34148,238902,623,6,3.51,50.0,Medium
U502080,45,Salaried,46077,29067,14947,211690,212231,1395322,699156,15153,2518399,92063,42730,97344,385642,460,5,4.55,50.0,Medium
U502081,25,Salaried,20128,9722,5156,90462,79112,300972,199646,6932,670192,26195,6404,181,193647,716,7,2.77,59.0,Medium
U502082,26,Salaried,82999,56580,17275,481185,694017,2848958,1118186,25778,5142346,23406,51630,57138,165706,340,0,5.16,24.0,High
U502083,49,Salaried,215606,135356,51278,33448,1093474,9173178,2063861,48425,12363961,220898,158781,349522,1256810,769,5,4.78,56.0,Medium
U502084,50,Salaried,169923,80796,43513,982036,1425036,3043764,2263689,986,7714525,83914,233049,180360,790134,653,9,3.78,57.0,Medium
U502085,41,Business,87241,51138,26025,137321,79753,3888532,499149,34731,4604755,247084,53411,191372,502937,342,2,4.4,37.0,High
U502086,55,Self-Employed,164346,83966,41804,559970,763693,3822978,1390733,3812,6537374,58400,41632,55818,342571,310,11,3.31,43.0,Medium
U502087,58,Salaried,158904,87134,18809,112368,627056,5311750,2387690,73428,8438864,308084,50020,156102,443581,677,8,4.43,50.0,Medium
U502088,18,Student,17494,11519,5975,39588,41031,0,0,2814,80619,3897,1190,6839,40995,720,0,0.38,44.0,Medium
U502089,48,Self-Employed,192185,136392,46302,523022,46191,3292664,1553036,16023,5414913,34175,60540,219089,1546345,673,9,2.35,59.0,Medium
U502090,29,Self-Employed,27281,18498,5956,30313,255371,1115542,365013,11272,1766239,60032,50171,44783,118175,630,8,5.4,55.0,Medium
U502091,30,Salaried,157833,72669,50727,798148,645927,3426183,2200381,28065,7070639,177342,20216,42198,313513,339,6,3.73,38.0,High
U502092,40,Salaried,142456,95620,43132,751550,968739,3308325,1447573,39607,6476187,8606,201648,117897,743535,559,10,3.79,57.0,Medium
U502093,29,Salaried,97034,58836,12808,413502,131408,610067,69264,47872,1224241,216697,18928,93256,464962,809,0,1.05,45.0,Medium
U502094,26,Student,6133,3765,2368,24909,13274,0,0,77,38183,150,474,338,4822,689,0,0.52,43.0,Medium
U502095,55,Self-Employed,177515,121776,29923,713508,671776,1725809,698924,12430,3810017,63959,244932,235486,1670468,379,5,1.79,40.0,Medium
U502096,29,Student,11948,7583,4365,85886,2320,0,0,805,88206,7553,1461,4890,14631,561,0,0.62,38.0,High
U502097,27,Student,16465,10885,5580,406,38146,0,0,941,38552,11358,1640,6124,19951,609,5,0.2,47.0,Medium
U502098,34,Self-Employed,166877,124336,43653,700758,378623,7761346,1553048,80113,10393775,644930,104324,59828,1083987,561,10,5.19,58.0,Medium
U502099,24,Business,199461,134022,44725,672882,1218322,2831016,3112413,36389,7834633,56909,272868,242978,967380,313,10,3.27,44.0,Medium
U502100,42,Salaried,109213,51676,32826,614678,201454,1974456,1534277,16000,4324865,11212,31932,7067,303287,426,1,3.3,32.0,High
U502101,36,Salaried,100473,43324,32522,528466,671275,3990438,973074,32833,6163253,166647,9184,34543,352742,344,1,5.11,32.0,High
U502102,44,Self-Employed,109907,69758,12601,341344,933411,4203950,1782222,21568,7260927,597628,173342,49673,728154,615,7,5.51,53.0,Medium
U502103,35,Salaried,145149,100335,49432,669320,1328389,5573584,991620,66260,8562913,44257,60286,19729,354488,679,10,4.92,59.0,Medium
U502104,49,Self-Employed,68179,39293,23569,176954,526983,2566888,870815,23544,4141640,79437,21295,5563,370596,545,8,5.06,54.0,Medium
U502105,29,Salaried,185502,109988,20951,509486,178255,5877687,3165626,34415,9731054,1722,4948,42367,432744,528,6,4.37,38.0,High
U502106,32,Salaried,20663,12763,5116,122174,188480,623703,79224,1443,1013581,16347,10857,3018,47829,432,1,4.09,31.0,High
U502107,31,Salaried,80576,33551,12667,427570,352873,525522,281071,16355,1587036,107518,155618,158009,586420,524,0,1.64,37.0,High
U502108,28,Student,15782,9872,5910,50246,4999,0,0,163,55245,1480,827,160,1999,336,11,0.29,46.0,Medium
U502109,52,Self-Employed,101307,49083,12792,294634,539565,2392940,394235,49835,3621374,22455,120882,6573,470830,555,8,2.98,46.0,Medium
U502110,30,Student,17374,13607,3767,95076,28832,0,0,1746,123908,3459,2688,2583,5921,464,11,0.59,46.0,Medium
U502111,48,Self-Employed,105309,53227,27330,580988,993094,1136662,444246,47508,3154990,358322,26690,137310,832616,587,2,2.5,47.0,Medium
U502112,21,Student,9215,4955,4260,432,15203,0,0,401,15635,427,1564,1061,9065,424,10,0.14,51.0,Medium
U502113,28,Student,5592,3164,2428,2825,3852,0,0,1054,6677,454,145,98,1639,665,2,0.1,46.0,Medium
U502114,34,Salaried,84890,54442,22087,40683,760371,2067317,402144,8464,3270515,51932,95097,14834,754755,482,10,3.21,55.0,Medium
U502115,30,Self-Employed,175768,93018,24030,978046,767455,4234028,738153,3828,6717682,150076,62768,86673,1270229,437,5,3.18,39.0,High
U502116,43,Salaried,163436,107450,51166,268585,250683,133568,1891540,21314,2544376,280425,337049,74858,1014904,482,6,1.3,50.0,Medium
U502117,46,Self-Employed,94741,53651,17114,442080,184135,3032850,1508180,2958,5167245,18038,50622,35102,480837,555,8,4.55,48.0,Medium
U502118,24,Self-Employed,58781,25047,8623,342777,85451,1977863,102289,6485,2508380,63667,16811,18087,66883,789,1,3.56,42.0,Medium
U502119,23,Student,14693,11266,3427,15752,8433,0,0,1589,24185,2926,594,4239,17095,552,0,0.14,32.0,High
U502120,36,Self-Employed,104678,65686,15293,141442,759999,1312917,735204,10217,2949562,87090,43202,50951,212037,712,6,2.35,48.0,Medium
U502121,44,Self-Employed,156919,92340,47441,876699,1408088,287621,1565459,37525,4137867,211567,96612,100030,743632,384,3,2.2,38.0,High
U502122,38,Salaried,215143,108041,73647,998657,1854210,5481910,3133801,23783,11468578,275139,77214,130177,445520,318,0,4.44,29.0,High
U502123,33,Salaried,241789,161933,46158,1240296,863053,6529692,54224,5182,8687265,224779,187527,397315,2038602,384,4,2.99,39.0,High
U502124,39,Salaried,115691,81196,15740,142705,1037424,1197368,212414,11508,2589911,277210,53823,87705,631327,828,8,1.87,60.0,Medium
U502125,41,Salaried,169613,124525,31826,71647,1159819,5507811,2121481,67305,8860758,389604,364009,70820,1366758,309,7,4.35,42.0,Medium
U502126,20,Student,6568,5334,1234,36966,9651,0,0,1307,46617,4992,1553,1127,7030,517,2,0.59,33.0,High
U502127,21,Student,12008,7696,4312,45273,3588,0,0,1050,48861,783,22,358,2102,639,1,0.34,41.0,Medium
U502128,51,Salaried,159788,89818,52869,352807,91365,1046701,1372287,49881,2863160,488950,84591,354678,895127,774,2,1.49,56.0,Medium
U502129,25,Student,9715,5933,3782,63698,17366,0,0,1347,81064,4787,1546,2344,7914,458,9,0.7,49.0,Medium
U502130,23,Student,16695,10066,6629,22609,38557,0,0,1126,61166,32,47,91,612,522,6,0.31,45.0,Medium
U502131,47,Self-Employed,190416,93239,64726,336008,339070,3762451,49569,44568,4487098,146938,110213,59755,567733,786,6,1.96,58.0,Medium
U502132,23,Salaried,176570,92876,25041,61024,43837,1793094,989734,55356,2887689,117397,723,1422,549791,540,2,1.36,34.0,High
U502133,29,Salaried,130176,92761,41551,281271,766835,4378469,955870,29305,6382445,43633,34194,52241,608646,848,7,4.09,62.0,Medium
U502134,26,Salaried,76471,33169,25055,3957,301946,362371,1227658,24063,1895932,153620,154732,84182,459411,438,2,2.07,42.0,Medium
U502135,25,Student,19683,9920,9763,115483,27063,0,0,1964,142546,13887,8326,3005,24183,683,4,0.6,54.0,Medium
U502136,21,Student,16252,10566,5686,106874,1685,0,0,2294,108559,3821,5081,5051,15536,761,7,0.56,57.0,Medium
U502137,28,Self-Employed,72741,50239,23642,412711,684260,2362159,386296,29937,3845426,82854,47821,28485,553581,563,6,4.41,53.0,Medium
U502138,26,Student,14999,10429,4570,26676,9620,0,0,2692,36296,743,891,207,7313,578,7,0.2,47.0,Medium
U502139,24,Business,101102,71455,17654,467340,483896,1849823,143287,1167,2944346,44630,7039,41454,387508,328,10,2.43,40.0,Medium
U502140,41,Salaried,40401,26009,8593,176444,347080,1200115,428678,19003,2152317,74120,10953,8237,95186,474,10,4.44,48.0,Medium
U502141,59,Self-Employed,62480,34574,6384,221119,404443,2634911,694954,25092,3955427,76174,18443,81575,313585,533,10,5.28,49.0,Medium
U502142,49,Salaried,160841,88250,51052,954415,786345,4028922,596211,79386,6365893,20098,67995,74864,915611,472,6,3.3,46.0,Medium
U502143,39,Self-Employed,128878,81979,22926,223201,596079,1645635,1563924,40896,4028839,138221,83880,1563,214560,562,5,2.61,41.0,Medium
U502144,36,Salaried,217137,94028,59466,894818,889758,6140411,422752,60514,8347739,174545,101554,392546,1313407,714,8,3.2,60.0,Medium
U502145,18,Student,17981,14628,3353,17017,8184,0,0,1970,25201,2013,1393,3478,25052,587,7,0.12,44.0,Medium
U502146,26,Student,19457,12416,7041,55207,25705,0,0,384,80912,8037,2311,3740,7622,818,10,0.35,64.0,Medium
U502147,35,Self-Employed,209657,137622,30495,911708,880582,5564113,3269938,70692,10626341,1115543,530284,25940,1318510,439,2,4.22,38.0,High
U502148,45,Self-Employed,52255,35518,17906,269454,280762,785053,246855,120,1582124,68707,29200,62061,493671,697,8,2.52,64.0,Medium
U502149,39,Business,202542,151145,25642,745613,1188828,3653693,2573670,56734,8161804,468103,194018,108453,570881,750,9,3.36,56.0,Medium
U502150,26,Salaried,211559,97398,24158,877970,1470483,4449118,1595181,65888,8392752,425046,327223,330564,914722,676,9,3.31,55.0,Medium
U502151,31,Business,106152,64753,25300,30525,16469,1005466,717713,30470,1770173,48129,32372,49608,317423,589,7,1.39,48.0,Medium
U502152,33,Salaried,177676,116860,43772,146492,1238370,4589207,1042004,37527,7016073,142489,25872,151489,722372,762,10,3.29,62.0,Medium
U502153,47,Salaried,39010,23285,5634,117225,175914,439912,650194,9279,1383245,49287,14568,29306,291804,366,4,2.95,35.0,High
U502154,24,Business,174262,118203,48185,422142,796631,5269336,916896,23438,7405005,211348,147840,279210,1089976,465,11,3.54,55.0,Medium
U502155,29,Student,10057,7563,2494,45857,15982,0,0,1945,61839,2731,269,1551,11571,329,9,0.51,39.0,High
U502156,24,Student,7426,4008,3418,26817,11496,0,0,234,38313,101,25,7,11886,811,10,0.43,68.0,Medium
U502157,45,Salaried,193174,130472,44066,397603,1073360,2338370,3302008,26375,7111341,557808,387883,70566,1357752,491,1,3.07,40.0,Medium
